case_id,trip_duration_days,miles_traveled,total_receipts_amount,predicted_reimbursement
3831,8,258.0,2126.66,1524.01
3832,7,309.0,1644.45,1613.96
3833,1,1120.0,798.23,1043.1
3834,11,632.0,2485.06,1730.81
3835,14,360.0,580.54,1253.41
3836,9,881.0,274.75,1106.55
3837,1,18.0,2345.41,1178.32
3838,11,441.0,995.04,1519.33
3839,7,130.0,2471.0,1570.45
3840,4,562.0,1891.26,1549.58
3841,4,77.0,1070.99,403.53
3842,7,124.0,1020.1,1365.11
3843,9,312.0,538.85,873.45
3844,9,1078.0,2072.06,1854.78
3845,1,846.0,1064.95,1282.73
3846,13,98.0,1114.77,1616.15
3847,9,588.0,646.96,1242.31
3848,13,1186.0,1710.39,2072.53
3849,6,1078.0,1295.0,1889.37
3850,11,931.0,232.5,1209.32
3851,14,431.0,2137.56,1809.23
3852,1,415.0,2246.81,1285.59
3853,10,731.0,2236.49,1722.11
3854,8,290.0,1634.53,1538.42
3855,9,1145.0,138.84,1313.17
3856,14,181.0,875.59,1488.5
3857,8,556.0,2417.53,1586.84
3858,12,156.0,864.53,1313.31
3859,6,54.0,517.45,635.29
3860,9,451.0,1747.32,1601.82
3861,2,764.0,1262.16,1434.46
3862,2,357.0,894.77,954.32
3863,12,1059.0,1714.24,1971.65
3864,10,40.0,947.04,1309.22
3865,13,329.0,1922.34,1800.27
3866,6,1181.0,71.73,1152.31
3867,3,1170.0,1639.19,1496.72
3868,4,665.0,760.69,1184.59
3869,12,1089.0,1975.62,1853.09
3870,3,731.0,2455.53,1543.41
3871,14,802.0,2177.38,1873.26
3872,4,1178.0,1391.35,1561.46
3873,10,1149.0,682.03,1644.98
3874,13,546.0,1074.99,898.67
3875,4,84.0,838.04,877.81
3876,6,377.0,2002.64,1587.47
3877,5,342.0,421.26,717.18
3878,1,802.0,1933.95,1449.69
3879,9,815.0,264.14,1048.44
3880,11,916.0,147.79,1220.07
3881,2,5.0,1392.52,1173.57
3882,9,957.0,1308.2,1995.16
3883,10,691.0,1545.03,1722.27
3884,9,97.0,1841.5,1526.84
3885,9,1010.0,153.77,1267.78
3886,13,274.0,84.22,1040.15
3887,11,342.0,1172.35,1635.83
3888,14,1034.0,1402.55,2047.73
3889,6,936.0,2362.74,1760.53
3890,1,428.0,702.14,645.64
3891,3,200.0,1154.9,1218.46
3892,6,33.0,863.79,1074.96
3893,7,269.0,2112.91,1601.07
3894,2,689.0,1788.55,1480.35
3895,5,524.0,1966.85,1612.38
3896,5,1187.0,1030.16,1636.47
3897,3,651.0,1569.11,1491.42
3898,1,125.0,375.94,248.08
3899,9,42.0,2177.21,1509.89
3900,12,436.0,1486.42,1781.7
3901,4,589.0,1153.62,1446.01
3902,7,358.0,1755.72,1622.29
3903,6,918.0,135.89,1074.35
3904,11,831.0,1196.25,1846.81
3905,7,812.0,1158.91,1799.93
3906,14,119.0,568.7,1083.67
3907,1,867.0,282.11,555.59
3908,14,1147.0,1732.64,2074.5
3909,12,685.0,125.45,1161.83
3910,10,607.0,1375.06,1750.62
3911,5,716.0,2362.47,1692.39
3912,1,881.0,1828.44,1437.48
3913,10,1054.0,1638.34,1940.58
3914,4,1174.0,788.81,1200.34
3915,8,1097.0,796.42,1781.0
3916,9,1101.0,2440.42,1797.44
3917,1,652.0,14.95,478.62
3918,3,190.0,1490.98,1303.55
3919,1,91.0,446.2,311.57
3920,11,840.0,895.11,1760.41
3921,11,228.0,68.83,892.97
3922,2,913.0,648.78,841.41
3923,13,483.0,2073.11,1791.12
3924,7,921.0,1175.79,1858.74
3925,12,128.0,184.98,876.24
3926,7,92.0,1340.11,1489.15
3927,4,842.0,1342.1,1544.75
3928,13,931.0,1278.23,1951.34
3929,11,797.0,1988.15,1788.78
3930,2,51.0,374.71,246.39
3931,10,211.0,2381.05,1571.17
3932,8,883.0,195.56,1124.34
3933,14,861.0,2343.76,1869.44
3934,4,19.0,1519.53,1318.26
3935,9,1123.0,1533.39,1933.64
3936,9,1066.0,920.34,1982.14
3937,11,1136.0,1799.07,1995.98
3938,8,38.0,2224.46,1474.97
3939,9,682.0,1380.51,1655.05
3940,1,418.0,1531.82,1252.58
3941,2,745.0,2421.01,1499.14
3942,6,241.0,286.92,669.26
3943,10,524.0,1524.31,1653.99
3944,9,5.0,2176.81,1473.27
3945,3,1096.0,600.46,880.5
3946,6,1008.0,399.85,1128.46
3947,5,938.0,1191.41,1657.49
3948,1,1168.0,1644.78,1415.47
3949,13,108.0,1747.65,1713.29
3950,1,355.0,13.93,323.06
3951,5,921.0,2098.1,1720.06
3952,5,723.0,2417.93,1689.53
3953,13,348.0,481.79,1139.7
3954,5,836.0,551.39,1117.3
3955,5,489.0,164.74,744.26
3956,4,446.0,2439.45,1536.61
3957,12,106.0,769.26,1182.36
3958,9,655.0,552.86,1243.53
3959,9,1110.0,334.62,1301.94
3960,6,1200.0,202.4,1149.08
3961,9,265.0,1276.26,1571.07
3962,6,289.0,1276.98,1489.42
3963,7,802.0,17.33,1097.85
3964,14,1133.0,378.23,1362.31
3965,4,626.0,1976.43,1559.4
3966,7,552.0,950.8,1429.64
3967,6,191.0,1868.39,1539.41
3968,3,939.0,1018.37,1391.66
3969,7,732.0,2300.66,1792.7
3970,14,920.0,919.6,1888.54
3971,6,1100.0,350.15,1151.71
3972,5,634.0,794.17,1257.82
3973,1,16.0,1155.52,958.3
3974,10,188.0,2160.57,1572.09
3975,10,369.0,154.42,855.72
3976,2,754.0,437.24,682.26
3977,11,1046.0,254.47,1253.26
3978,11,243.0,353.88,873.52
3979,12,832.0,1169.47,1872.21
3980,13,513.0,774.18,1483.91
3981,6,103.0,810.4,1058.81
3982,11,954.0,889.88,1857.09
3983,5,572.0,728.02,1143.72
3984,11,1092.0,1819.59,1826.8
3985,3,396.0,1222.45,1332.08
3986,14,549.0,53.11,1242.48
3987,3,420.0,1303.11,1367.88
3988,4,739.0,160.63,808.36
3989,13,976.0,82.94,1334.57
3990,13,971.0,185.28,1306.11
3991,10,188.0,996.97,1428.97
3992,13,725.0,2412.97,1824.28
3993,11,154.0,445.96,811.47
3994,2,335.0,1514.12,1291.53
3995,4,367.0,1372.53,1408.13
3996,14,96.0,1266.35,1723.17
3997,1,371.0,669.47,583.85
3998,11,853.0,624.89,1559.26
3999,1,1139.0,1537.28,1411.74
4000,9,441.0,443.17,912.33
4001,13,525.0,1891.53,1847.97
4002,12,1080.0,2422.38,1826.99
4003,3,297.0,1005.46,1186.91
4004,2,439.0,1785.96,1357.55
4005,5,114.0,1162.99,431.87
4006,11,356.0,1879.32,1649.09
4007,10,486.0,1563.2,1650.92
4008,1,685.0,1623.93,1383.76
4009,3,26.0,2389.5,1314.68
4010,6,370.0,99.4,731.16
4011,13,970.0,1060.81,1972.61
4012,12,373.0,726.6,1216.12
4013,7,989.0,1147.0,1938.87
4014,12,437.0,599.92,1207.35
4015,14,27.0,201.18,858.65
4016,13,930.0,1855.82,1919.61
4017,10,580.0,854.39,1370.38
4018,3,799.0,2388.16,1553.98
4019,4,703.0,809.0,1254.04
4020,8,481.0,1702.02,1577.93
4021,3,844.0,2358.2,1547.84
4022,11,1039.0,332.91,1277.89
4023,2,143.0,1924.26,1247.74
4024,9,195.0,556.06,827.42
4025,9,921.0,571.58,1344.39
4026,3,200.0,1747.77,1342.03
4027,13,1131.0,276.99,1319.75
4028,8,140.0,1175.83,1461.49
4029,6,91.0,615.61,728.51
4030,1,731.0,2409.27,1441.18
4031,3,948.0,707.63,1054.56
4032,1,568.0,2418.31,1366.89
4033,4,569.0,1139.44,1433.74
4034,11,310.0,1264.26,1657.68
4035,13,585.0,1882.21,1860.9
4036,11,262.0,2190.49,1621.94
4037,4,41.0,1349.39,1289.15
4038,13,726.0,1430.81,1881.66
4039,9,553.0,384.64,960.38
4040,7,406.0,1621.83,1631.13
4041,7,677.0,594.97,1185.64
4042,8,747.0,1409.52,1632.99
4043,11,608.0,574.75,1292.77
4044,1,446.0,1928.55,1279.94
4045,9,243.0,2137.52,1559.5
4046,4,773.0,1717.97,1606.15
4047,10,774.0,886.9,1719.8
4048,4,214.0,727.04,803.69
4049,6,282.0,877.55,1219.09
4050,11,1044.0,1044.0,1967.57
4051,9,822.0,1773.95,1717.64
4052,11,711.0,1049.83,1766.72
4053,12,942.0,488.26,1398.99
4054,13,739.0,1978.0,1849.19
4055,12,518.0,1248.01,1778.06
4056,7,1146.0,1018.88,2016.44
4057,9,325.0,1980.0,1574.72
4058,7,194.0,1650.0,1583.06
4059,5,369.0,2206.43,1554.82
4060,11,753.0,1209.01,1815.75
4061,3,1128.0,2130.31,1511.37
4062,10,1001.0,241.26,1292.53
4063,3,416.0,2350.42,1471.21
4064,8,95.0,2120.05,1499.17
4065,9,37.0,1039.97,1368.9
4066,10,75.0,131.2,635.8
4067,6,179.0,853.39,1139.82
4068,7,1048.0,2478.57,1816.65
4069,2,711.0,1040.75,1287.18
4070,13,988.0,685.27,1656.79
4071,12,874.0,1156.39,1888.24
4072,14,290.0,2427.99,1762.4
4073,9,131.0,1446.01,1522.7
4074,8,362.0,403.08,813.25
4075,5,393.0,1749.89,1543.52
4076,13,996.0,2417.1,1861.17
4077,3,115.0,75.19,406.3
4078,5,151.0,1688.27,1475.73
4079,2,607.0,1411.39,1387.09
4080,11,49.0,2257.88,1559.99
4081,6,369.0,1794.76,1579.32
4082,7,842.0,407.69,1165.1
4083,10,203.0,978.92,1416.77
4084,12,25.0,118.12,691.07
4085,7,66.0,213.75,560.32
4086,2,495.0,1383.78,1324.71
4087,8,792.0,1177.34,1721.05
4088,14,701.0,2055.59,1890.24
4089,6,1117.0,1120.26,1879.25
4090,14,242.0,2473.65,1750.91
4091,13,77.0,932.98,1461.37
4092,13,440.0,1094.55,1770.35
4093,13,53.0,1659.19,1686.68
4094,7,1068.0,1801.11,1922.37
4095,8,385.0,420.6,829.87
4096,12,399.0,1479.07,1769.42
4097,2,43.0,702.72,491.71
4098,11,298.0,215.87,925.78
4099,10,627.0,440.99,1005.81
4100,6,21.0,1903.22,1463.17
4101,6,767.0,351.46,1040.74
4102,10,303.0,2167.52,1593.78
4103,8,712.0,557.0,1215.67
4104,5,445.0,1700.2,1562.09
4105,4,1075.0,1460.6,1557.26
4106,9,709.0,1347.11,1762.69
4107,1,652.0,2499.67,1421.34
4108,9,999.0,597.03,1394.07
4109,11,421.0,1441.93,1728.63
4110,1,791.0,1132.93,1318.36
4111,4,1151.0,1477.33,1572.52
4112,13,570.0,1709.45,1861.49
4113,8,689.0,1984.32,1629.97
4114,4,54.0,899.71,969.86
4115,2,343.0,1259.04,1209.18
4116,5,827.0,1950.24,1712.46
4117,3,36.0,2033.98,1306.98
4118,9,176.0,1025.82,1417.29
4119,1,244.0,908.86,775.86
4120,6,465.0,469.93,863.69
4121,6,983.0,813.44,1610.35
4122,13,244.0,1546.85,1760.74
4123,5,652.0,500.75,951.54
4124,9,337.0,142.29,791.38
4125,1,244.0,1494.81,1190.27
4126,11,548.0,1977.31,1711.63
4127,1,910.0,1708.13,1426.0
4128,3,311.0,1525.07,1387.02
4129,6,420.0,591.13,949.32
4130,10,822.0,1821.44,1753.64
4131,4,958.0,1176.2,1507.23
4132,10,308.0,1962.77,1594.06
4133,11,402.0,2165.41,1652.4
4134,1,1059.0,2142.91,1445.82
4135,4,421.0,1051.75,1308.95
4136,3,636.0,218.68,726.34
4137,13,563.0,673.64,1464.38
4138,13,123.0,144.1,891.29
4139,6,661.0,110.71,947.07
4140,9,860.0,994.1,1744.28
4141,14,908.0,1970.49,927.3
4142,2,181.0,2312.22,1276.58
4143,14,883.0,1931.74,1922.58
4144,14,141.0,343.15,975.99
4145,11,533.0,759.17,1329.31
4146,9,108.0,762.17,1014.52
4147,8,383.0,526.93,877.98
4148,7,484.0,680.86,1100.63
4149,3,328.0,1192.31,1286.69
4150,6,170.0,2217.58,1536.55
4151,13,897.0,569.44,1517.06
4152,2,999.0,574.86,769.29
4153,4,466.0,1579.82,1520.85
4154,12,996.0,2351.09,1828.05
4155,9,120.0,1123.17,1462.97
4156,3,672.0,1019.53,1337.68
4157,5,1131.0,2205.28,1701.98
4158,8,564.0,1513.05,1592.44
4159,11,1132.0,2279.81,1879.13
4160,10,1027.0,340.35,1305.85
4161,4,453.0,821.08,1114.21
4162,3,1188.0,1074.96,1394.46
4163,8,1182.0,776.78,1774.6
4164,8,237.0,950.0,1265.41
4165,4,909.0,826.7,1282.26
4166,7,455.0,1574.45,1646.25
4167,1,114.0,1596.22,1196.62
4168,1,717.0,194.05,493.46
4169,14,9.0,2437.21,1658.8
4170,10,258.0,1590.09,1600.65
4171,7,425.0,225.58,841.53
4172,4,399.0,906.01,1190.63
4173,8,1004.0,438.19,1218.12
4174,5,946.0,247.69,917.22
4175,11,71.0,1562.2,1614.72
4176,9,300.0,1191.99,636.49
4177,4,275.0,1099.26,1274.83
4178,10,518.0,706.92,1259.52
4179,8,761.0,2487.96,1658.86
4180,4,746.0,2475.73,1615.3
4181,5,740.0,1592.04,1698.09
4182,6,1067.0,1728.85,1808.28
4183,7,343.0,1091.14,1451.42
4184,4,378.0,1389.09,1420.33
4185,14,217.0,1087.46,1733.06
4186,9,931.0,2441.12,1789.36
4187,10,581.0,1867.26,1672.31
4188,7,1182.0,977.94,2010.72
4189,7,933.0,1845.25,1866.35
4190,4,952.0,1647.12,1586.1
4191,9,762.0,2197.27,1705.53
4192,12,815.0,167.42,1217.23
4193,12,706.0,714.38,1595.98
4194,7,763.0,617.05,1310.4
4195,4,801.0,795.51,1262.63
4196,8,864.0,2383.05,1739.04
4197,11,279.0,877.76,1334.14
4198,6,620.0,728.06,1241.63
4199,10,745.0,987.07,1711.21
4200,7,211.0,355.35,740.42
4201,6,952.0,1167.23,1817.3
4202,1,1193.0,914.92,1161.22
4203,9,277.0,676.82,938.0
4204,6,266.0,819.34,1142.24
4205,13,761.0,1636.02,1894.29
4206,8,598.0,1131.46,1550.51
4207,2,786.0,2115.1,1507.95
4208,7,595.0,2388.01,1705.55
4209,3,282.0,2393.75,1432.96
4210,6,343.0,1489.3,1563.8
4211,4,725.0,450.65,893.54
4212,4,121.0,2113.45,1417.88
4213,9,478.0,491.76,976.68
4214,4,346.0,1864.91,1469.02
4215,5,717.0,1915.38,1683.14
4216,5,484.0,695.25,1053.22
4217,6,139.0,1137.7,1375.68
4218,4,254.0,2488.76,1477.92
4219,2,201.0,976.77,981.04
4220,1,429.0,2432.08,1291.13
4221,13,152.0,360.67,946.54
4222,3,848.0,2438.06,1553.71
4223,7,985.0,2448.9,1807.37
4224,9,426.0,581.49,884.96
4225,13,645.0,302.67,1231.39
4226,7,239.0,232.35,726.17
4227,14,713.0,772.64,1732.44
4228,8,21.0,40.37,475.33
4229,9,195.0,809.74,1111.84
4230,5,262.0,652.75,825.45
4231,3,467.0,1750.87,1458.9
4232,8,460.0,2140.57,1564.5
4233,8,985.0,1160.5,1962.75
4234,12,1145.0,1037.89,2034.32
4235,2,349.0,2156.06,1354.93
4236,9,1094.0,1628.99,839.05
4237,4,347.0,630.42,757.59
4238,5,346.0,685.65,948.45
4239,13,798.0,2095.44,1854.68
4240,5,1050.0,1005.33,1556.95
4241,1,1070.0,1295.9,1378.35
4242,9,144.0,1077.95,1459.37
4243,3,929.0,2057.16,1524.56
4244,3,758.0,917.31,1310.13
4245,12,886.0,1650.85,1897.17
4246,11,1147.0,609.17,1510.48
4247,5,128.0,843.09,1006.68
4248,8,1020.0,1085.46,1983.02
4249,14,1121.0,1819.76,2044.48
4250,14,954.0,985.59,1926.62
4251,4,721.0,2404.07,1617.02
4252,10,68.0,1290.67,1521.33
4253,7,46.0,654.77,778.7
4254,9,549.0,1125.98,1602.61
4255,1,478.0,1539.39,1269.76
4256,3,791.0,1429.18,1504.3
4257,4,350.0,2229.36,1488.1
4258,6,706.0,331.61,997.59
4259,1,800.0,280.07,557.76
4260,14,736.0,1543.19,1904.81
4261,13,533.0,776.31,1516.62
4262,5,619.0,213.57,832.75
4263,5,347.0,1271.54,1460.21
4264,11,116.0,1906.63,1593.06
4265,4,405.0,976.12,1259.2
4266,11,78.0,1873.47,1582.08
4267,13,568.0,1653.55,1861.13
4268,7,666.0,362.32,1008.72
4269,3,260.0,770.37,873.65
4270,10,620.0,769.74,1401.33
4271,6,802.0,1210.31,1741.04
4272,8,247.0,78.25,662.42
4273,4,543.0,137.18,705.67
4274,6,119.0,121.63,559.1
4275,7,763.0,1853.73,1819.45
4276,11,439.0,1983.16,1670.31
4277,7,1000.0,643.37,1376.79
4278,10,891.0,1574.39,1771.26
4279,2,357.0,1402.18,1269.45
4280,12,901.0,1150.2,1906.85
4281,4,826.0,2009.36,1594.4
4282,6,503.0,971.47,1371.88
4283,11,571.0,1036.12,1658.54
4284,14,727.0,1813.3,1898.87
4285,8,531.0,1493.4,1573.32
4286,10,1111.0,362.71,1326.85
4287,9,208.0,1668.52,1555.28
4288,11,386.0,43.25,932.06
4289,7,208.0,416.37,762.16
4290,3,1004.0,1894.24,1513.1
4291,7,299.0,2314.55,1616.82
4292,11,1121.0,657.16,1592.55
4293,12,27.0,2452.71,1574.99
4294,4,1092.0,472.13,907.83
4295,11,885.0,964.27,1834.53
4296,12,534.0,1576.61,1818.73
4297,10,732.0,1069.13,1739.87
4298,11,1123.0,2284.64,1884.54
4299,12,1015.0,731.84,1711.59
4300,5,762.0,1908.14,1703.17
4301,3,342.0,2243.82,1441.06
4302,13,1181.0,1416.04,2104.6
4303,10,902.0,2190.22,1747.82
4304,3,884.0,819.33,1229.45
4305,9,179.0,448.37,749.34
4306,6,426.0,52.93,749.08
4307,8,919.0,2359.02,1742.81
4308,11,515.0,236.29,980.71
4309,10,945.0,780.26,1662.19
4310,12,377.0,2481.36,1692.12
4311,8,138.0,2463.29,1496.11
4312,14,455.0,48.03,1204.02
4313,3,264.0,2354.36,1425.8
4314,9,684.0,732.59,1376.71
4315,7,626.0,986.24,1523.0
4316,9,247.0,184.94,730.7
4317,4,26.0,1993.09,1364.54
4318,6,910.0,1740.88,1780.47
4319,3,880.0,403.97,787.45
4320,8,733.0,1814.33,1646.18
4321,4,1126.0,575.24,990.59
4322,4,1175.0,2263.34,1576.73
4323,4,401.0,1707.82,1506.99
4324,2,507.0,1073.2,1171.42
4325,3,1123.0,428.26,794.48
4326,8,428.0,1314.24,1518.06
4327,13,217.0,917.81,1505.37
4328,2,1074.0,1892.42,1497.25
4329,8,195.0,2460.34,1506.01
4330,7,706.0,638.75,1262.16
4331,11,1071.0,780.12,1795.14
4332,10,981.0,490.54,1355.2
4333,6,1186.0,714.58,1531.75
4334,1,1051.0,1480.13,1403.12
4335,14,315.0,1665.45,1822.41
4336,9,153.0,687.47,890.25
4337,14,311.0,2474.09,1770.6
4338,12,612.0,1028.85,1761.03
4339,8,607.0,2460.11,1601.49
4340,5,212.0,165.69,575.14
4341,4,220.0,477.4,617.75
4342,11,1050.0,2342.35,1790.82
4343,13,410.0,67.97,1205.5
4344,9,295.0,166.66,768.67
4345,10,50.0,1738.77,1517.75
4346,14,24.0,514.12,947.14
4347,7,530.0,2356.59,1678.27
4348,14,335.0,1167.49,842.54
4349,7,743.0,904.34,1677.25
4350,11,864.0,926.26,1795.72
4351,10,721.0,1060.15,1731.48
4352,10,14.0,1903.8,1499.88
4353,10,1115.0,2162.08,1883.91
4354,8,893.0,1714.36,1791.79
4355,14,527.0,498.5,1319.4
4356,4,1149.0,971.81,1401.65
4357,2,717.0,2149.37,1493.09
4358,2,1195.0,1830.89,1484.59
4359,3,863.0,796.78,1218.05
4360,5,693.0,617.38,1097.53
4361,3,807.0,2067.16,1527.82
4362,3,898.0,986.7,1380.25
4363,3,589.0,988.65,1303.08
4364,6,389.0,1509.83,1573.97
4365,4,1199.0,2225.47,1571.62
4366,4,447.0,1004.8,1293.82
4367,14,755.0,720.18,1687.66
4368,9,869.0,2319.6,1707.73
4369,2,27.0,768.05,578.48
4370,4,246.0,624.01,706.53
4371,10,636.0,1580.17,1703.76
4372,5,246.0,1379.15,1463.93
4373,5,715.0,902.59,1431.99
4374,5,985.0,1743.56,1712.75
4375,7,327.0,1982.91,1614.92
4376,1,463.0,1570.92,1278.38
4377,7,812.0,86.07,1082.85
4378,9,656.0,2157.33,1664.2
4379,1,791.0,1445.37,1401.11
4380,8,642.0,289.85,937.94
4381,10,911.0,1541.45,1772.26
4382,3,582.0,1839.77,1491.12
4383,10,855.0,1656.35,1762.25
4384,7,428.0,1164.42,1509.71
4385,14,539.0,983.47,1782.0
4386,12,576.0,218.48,1109.27
4387,2,862.0,1564.1,1495.06
4388,7,628.0,2359.88,1704.86
4389,10,734.0,2385.04,1727.29
4390,10,1135.0,1257.39,2101.53
4391,9,49.0,760.8,974.02
4392,2,715.0,292.24,631.44
4393,3,80.0,1798.45,1305.89
4394,14,1021.0,501.87,1393.98
4395,5,898.0,97.36,882.24
4396,8,142.0,481.9,685.74
4397,9,847.0,1633.02,1737.75
4398,3,715.0,847.11,1204.42
4399,8,1170.0,2415.25,1754.87
4400,12,513.0,612.66,1278.32
4401,5,790.0,1970.15,1711.42
4402,12,950.0,2181.73,1821.43
4403,12,506.0,1141.93,1752.83
4404,14,118.0,331.56,1006.46
4405,2,857.0,2171.76,1513.63
4406,9,610.0,1613.57,1650.32
4407,3,1195.0,733.57,1072.7
4408,2,1041.0,442.07,703.21
4409,5,96.0,455.36,575.63
4410,1,470.0,1579.0,1259.64
4411,13,688.0,1102.08,1851.02
4412,12,986.0,773.97,1765.64
4413,2,422.0,694.44,680.58
4414,10,1092.0,467.24,1341.46
4415,6,261.0,1400.25,1518.8
4416,11,421.0,1390.43,1719.23
4417,6,192.0,2270.54,1546.36
4418,14,518.0,1778.81,1868.17
4419,13,1050.0,1957.15,1898.73
4420,8,896.0,1767.21,1790.94
4421,2,824.0,1683.58,1503.84
4422,13,951.0,1809.52,1930.88
4423,6,735.0,299.84,1008.01
4424,2,270.0,1098.73,1124.1
4425,2,367.0,413.77,466.97
4426,5,734.0,2309.38,1697.18
4427,4,391.0,2135.11,1498.51
4428,2,445.0,1494.63,1320.62
4429,3,835.0,2030.46,1525.44
4430,7,658.0,1126.03,1579.94
4431,13,1047.0,1059.01,2029.27
4432,6,1117.0,2047.05,1829.12
4433,12,458.0,1877.29,1730.79
4434,5,797.0,892.83,1484.39
4435,1,962.0,1736.46,1428.48
4436,8,114.0,1464.11,1479.91
4437,4,1176.0,1579.23,1588.2
4438,12,1096.0,903.55,2002.28
4439,13,816.0,1647.05,1906.57
4440,5,108.0,1281.52,1371.0
4441,10,221.0,349.77,791.05
4442,8,694.0,1150.87,1658.93
4443,14,18.0,944.91,1492.59
4444,13,631.0,81.32,1208.62
4445,9,976.0,593.12,1382.82
4446,1,1063.0,2201.08,1442.92
4447,8,1117.0,1740.41,1829.55
4448,11,526.0,486.53,1101.74
4449,10,584.0,400.17,1009.18
4450,12,272.0,826.18,1269.42
4451,2,339.0,341.65,417.45
4452,6,160.0,2491.19,1539.61
4453,9,199.0,2207.5,1546.71
4454,6,480.0,1602.42,1610.44
4455,6,151.0,1273.83,1437.12
4456,2,49.0,1831.46,1221.53
4457,11,633.0,420.4,1149.67
4458,14,984.0,265.73,1333.03
4459,8,301.0,754.48,1031.34
4460,7,55.0,113.82,538.53
4461,7,252.0,2140.89,1597.46
4462,11,247.0,258.77,861.08
4463,10,352.0,2353.23,1590.9
4464,9,600.0,304.16,939.69
4465,11,718.0,1414.52,1830.7
4466,2,1044.0,681.49,523.54
4467,7,1161.0,952.84,1992.97
4468,12,836.0,2196.23,1818.73
4469,14,11.0,1697.03,1701.26
4470,4,740.0,1746.05,1601.08
4471,11,802.0,1590.0,1860.48
4472,9,53.0,999.6,1350.97
4473,6,997.0,1193.58,1812.36
4474,3,13.0,565.45,480.23
4475,3,15.0,2050.2,1308.46
4476,13,1144.0,1667.19,2060.78
4477,6,859.0,305.66,1048.7
4478,13,491.0,514.46,1241.55
4479,6,84.0,1483.5,1455.71
4480,8,364.0,1919.53,1547.07
4481,2,400.0,8.83,391.07
4482,8,34.0,2314.88,1464.86
4483,2,889.0,2303.61,1513.17
4484,6,386.0,918.59,1287.47
4485,13,931.0,2286.33,1860.76
4486,12,905.0,1897.44,1838.17
4487,1,167.0,518.04,402.99
4488,8,237.0,1980.28,1524.88
4489,3,257.0,114.29,500.21
4490,12,165.0,1157.97,1606.03
4491,1,651.0,2378.89,1414.3
4492,10,492.0,2082.89,1634.15
4493,4,241.0,1627.75,1421.18
4494,10,789.0,2209.48,1739.74
4495,12,943.0,1160.54,1925.3
4496,3,331.0,232.54,511.47
4497,1,29.0,317.54,147.29
4498,1,740.0,1820.81,1423.29
4499,7,529.0,731.56,1188.88
4500,9,787.0,517.73,1392.68
4501,11,818.0,573.81,1522.86
4502,5,265.0,661.67,850.46
4503,6,667.0,1813.94,1724.08
4504,9,440.0,193.49,872.36
4505,7,887.0,2110.91,1820.47
4506,3,730.0,1921.26,1511.12
4507,11,85.0,393.96,741.34
4508,6,312.0,363.45,765.03
4509,1,529.0,1271.2,1200.03
4510,12,97.0,1449.4,1655.62
4511,11,1179.0,776.52,1869.13
4512,6,68.0,617.84,706.03
4513,4,832.0,2231.35,1603.71
4514,5,417.0,2043.78,1556.7
4515,12,257.0,670.28,1074.31
4516,3,405.0,469.97,620.48
4517,9,128.0,393.98,677.29
4518,9,27.0,1954.6,1490.63
4519,9,1196.0,292.82,1316.99
4520,10,824.0,170.82,1125.2
4521,8,101.0,1182.87,1449.19
4522,10,376.0,213.8,877.84
4523,4,976.0,2005.43,1584.03
4524,4,163.0,570.61,639.72
4525,12,926.0,117.07,1239.51
4526,5,626.0,2382.61,1670.16
4527,10,395.0,1962.74,1610.76
4528,7,1130.0,1346.26,1978.55
4529,9,612.0,1400.3,1628.78
4530,7,874.0,695.42,1425.53
4531,6,372.0,418.52,825.23
4532,11,632.0,2378.61,1735.41
4533,5,468.0,199.81,735.07
4534,6,296.0,1788.89,1563.16
4535,12,641.0,351.39,1163.81
4536,11,36.0,1349.28,1555.74
4537,2,213.0,2254.11,1288.66
4538,3,889.0,891.54,1303.93
4539,7,23.0,2231.07,1515.3
4540,5,267.0,1846.48,1526.06
4541,6,269.0,1590.2,1561.22
4542,4,1146.0,1003.98,1419.23
4543,14,619.0,1331.61,1878.52
4544,11,929.0,2413.5,1776.23
4545,14,477.0,1270.44,1852.92
4546,8,458.0,167.41,807.47
4547,8,904.0,1921.07,1781.39
4548,3,120.0,1716.01,1313.94
4549,7,536.0,1054.76,1477.24
4550,13,719.0,1744.68,1882.44
4551,7,413.0,1847.98,1631.68
4552,5,709.0,2239.36,1687.16
4553,1,993.0,617.49,444.13
4554,7,190.0,903.38,1264.17
4555,9,585.0,825.52,1315.3
4556,8,924.0,1256.85,1783.69
4557,7,414.0,1054.77,1435.72
4558,11,838.0,1182.46,1847.67
4559,9,795.0,2014.01,1723.05
4560,4,1010.0,107.43,798.01
4561,11,243.0,1158.47,1596.1
4562,11,317.0,1401.92,1681.51
4563,13,483.0,2106.47,1786.17
4564,1,639.0,921.13,1053.58
4565,9,832.0,57.84,1081.38
4566,8,312.0,354.36,761.45
4567,6,170.0,1338.03,1476.65
4568,13,1112.0,1628.26,2051.64
4569,11,487.0,61.38,995.74
4570,14,165.0,1980.62,1780.4
4571,6,316.0,1500.44,1555.81
4572,2,77.0,2084.02,1235.0
4573,9,71.0,10.34,586.91
4574,5,699.0,2192.7,1676.64
4575,9,265.0,436.82,796.87
4576,8,128.0,2318.51,1496.02
4577,1,1040.0,196.61,514.63
4578,1,7.0,2172.28,1177.78
4579,11,710.0,292.41,1114.89
4580,7,284.0,916.65,1301.6
4581,9,842.0,1095.27,1771.13
4582,14,976.0,984.58,1943.34
4583,12,176.0,189.86,926.43
